forecast_date,var,realized_return,realized_loss,exception_flag,model_id
2015-12-18,0.01574889614881374,-0.008649265737777278,0.008649265737777278,False,historical_var
2015-12-21,0.01574889614881374,0.002687245984275055,-0.002687245984275055,False,historical_var
2015-12-22,0.01574889614881374,0.003109808872933174,-0.003109808872933174,False,historical_var
2015-12-23,0.01574889614881374,0.004646470429941879,-0.004646470429941879,False,historical_var
2015-12-24,0.01574889614881374,0.0012613806058161983,-0.0012613806058161983,False,historical_var
2015-12-25,0.01574889614881374,0.00614076982571321,-0.00614076982571321,False,historical_var
2015-12-28,0.01574889614881374,0.002066174543384902,-0.002066174543384902,False,historical_var
2015-12-29,0.01574889614881374,0.00030314492807372853,-0.00030314492807372853,False,historical_var
2015-12-30,0.01574889614881374,0.0013744281741134012,-0.0013744281741134012,False,historical_var
2015-12-31,0.01574889614881374,0.0014055097575482566,-0.0014055097575482566,False,historical_var
2016-01-01,0.01574889614881374,-0.00047754663118583783,0.00047754663118583783,False,historical_var
2016-01-04,0.01574889614881374,-0.006584060033951795,0.006584060033951795,False,historical_var
2016-01-05,0.01574889614881374,-0.0049184669345845875,0.0049184669345845875,False,historical_var
2016-01-06,0.01574889614881374,0.008813636073059305,-0.008813636073059305,False,historical_var
2016-01-07,0.01574889614881374,0.0076468908729679375,-0.0076468908729679375,False,historical_var
2016-01-08,0.01574889614881374,-0.0004262497925390407,0.0004262497925390407,False,historical_var
2016-01-11,0.01574889614881374,0.003385607022399007,-0.003385607022399007,False,historical_var
2016-01-12,0.01574889614881374,0.0034424165711287916,-0.0034424165711287916,False,historical_var
2016-01-13,0.01574889614881374,0.0021134640700773252,-0.0021134640700773252,False,historical_var
2016-01-14,0.01574889614881374,-0.003584640200733963,0.003584640200733963,False,historical_var
2016-01-15,0.01574889614881374,-0.0017833766896564293,0.0017833766896564293,False,historical_var
2016-01-18,0.01574889614881374,0.00041471092188192214,-0.00041471092188192214,False,historical_var
2016-01-19,0.01574889614881374,-0.0011962921342420826,0.0011962921342420826,False,historical_var
2016-01-20,0.01574889614881374,0.0028192724868459033,-0.0028192724868459033,False,historical_var
2016-01-21,0.01574889614881374,0.0004194186928739178,-0.0004194186928739178,False,historical_var
2016-01-22,0.01574889614881374,0.0016231686549679047,-0.0016231686549679047,False,historical_var
2016-01-25,0.01574889614881374,0.003790719944077625,-0.003790719944077625,False,historical_var
2016-01-26,0.01574889614881374,0.0028379637417009383,-0.0028379637417009383,False,historical_var
2016-01-27,0.01574889614881374,0.0022643323260164105,-0.0022643323260164105,False,historical_var
2016-01-28,0.01574889614881374,-0.0024155402219747883,0.0024155402219747883,False,historical_var
2016-01-29,0.01574889614881374,0.009554701137847645,-0.009554701137847645,False,historical_var
2016-02-01,0.01574889614881374,-0.0030410496531908253,0.0030410496531908253,False,historical_var
2016-02-02,0.01574889614881374,-0.0016955004461179427,0.0016955004461179427,False,historical_var
2016-02-03,0.01574889614881374,-0.007362088614217466,0.007362088614217466,False,historical_var
2016-02-04,0.01574889614881374,0.002323311092278835,-0.002323311092278835,False,historical_var
2016-02-05,0.01574889614881374,-0.0005199234667279675,0.0005199234667279675,False,historical_var
2016-02-08,0.01574889614881374,-0.0010834573468226083,0.0010834573468226083,False,historical_var
2016-02-09,0.01574889614881374,0.003778544441906834,-0.003778544441906834,False,historical_var
2016-02-10,0.01574889614881374,-0.0021438994646232226,0.0021438994646232226,False,historical_var
2016-02-11,0.01574889614881374,-0.006640341440779046,0.006640341440779046,False,historical_var
2016-02-12,0.01574889614881374,-0.01178813724815378,0.01178813724815378,False,historical_var
2016-02-15,0.01574889614881374,-0.003963716113355315,0.003963716113355315,False,historical_var
2016-02-16,0.01574889614881374,0.001869023648278734,-0.001869023648278734,False,historical_var
2016-02-17,0.01574889614881374,-0.007588301814782945,0.007588301814782945,False,historical_var
2016-02-18,0.01574889614881374,0.0033232430684102202,-0.0033232430684102202,False,historical_var
2016-02-19,0.01574889614881374,-0.005681666578251914,0.005681666578251914,False,historical_var
2016-02-22,0.01574889614881374,-0.0037342545493723013,0.0037342545493723013,False,historical_var
2016-02-23,0.01574889614881374,0.006433011326426131,-0.006433011326426131,False,historical_var
2016-02-24,0.01574889614881374,0.006826934728557832,-0.006826934728557832,False,historical_var
2016-02-25,0.01574889614881374,0.0014790215397421091,-0.0014790215397421091,False,historical_var
2016-02-26,0.01574889614881374,-0.0007393423758512207,0.0007393423758512207,False,historical_var
2016-02-29,0.01574889614881374,-0.005146136055575108,0.005146136055575108,False,historical_var
2016-03-01,0.01574889614881374,-0.0019466764998457451,0.0019466764998457451,False,historical_var
2016-03-02,0.01574889614881374,-0.0014535662794031346,0.0014535662794031346,False,historical_var
2016-03-03,0.01574889614881374,0.004876736612767952,-0.004876736612767952,False,historical_var
2016-03-04,0.01574889614881374,-0.007539753264500554,0.007539753264500554,False,historical_var
2016-03-07,0.01574889614881374,-0.0006521500625216393,0.0006521500625216393,False,historical_var
2016-03-08,0.01574889614881374,0.008140318261632218,-0.008140318261632218,False,historical_var
2016-03-09,0.01574889614881374,-0.0012090596627552408,0.0012090596627552408,False,historical_var
2016-03-10,0.01574889614881374,5.5522499333948485e-05,-5.5522499333948485e-05,False,historical_var
2016-03-11,0.01574889614881374,-0.0012581287729422131,0.0012581287729422131,False,historical_var
2016-03-14,0.01574889614881374,-0.0028020669307359802,0.0028020669307359802,False,historical_var
2016-03-15,0.01574889614881374,0.0006282340387526842,-0.0006282340387526842,False,historical_var
2016-03-16,0.01574889614881374,0.006443046476549019,-0.006443046476549019,False,historical_var
2016-03-17,0.01574889614881374,-0.0017458796421562007,0.0017458796421562007,False,historical_var
2016-03-18,0.01574889614881374,-0.004758411190205552,0.004758411190205552,False,historical_var
2016-03-21,0.01574889614881374,0.0012833681770238973,-0.0012833681770238973,False,historical_var
2016-03-22,0.01574889614881374,-0.000621557908355558,0.000621557908355558,False,historical_var
2016-03-23,0.01574889614881374,-0.004410152022640046,0.004410152022640046,False,historical_var
2016-03-24,0.01574889614881374,-0.00653608241271918,0.00653608241271918,False,historical_var
2016-03-25,0.01574889614881374,0.0012369282757303758,-0.0012369282757303758,False,historical_var
2016-03-28,0.01574889614881374,-0.0014661811395693615,0.0014661811395693615,False,historical_var
2016-03-29,0.01574889614881374,-0.005443525193436127,0.005443525193436127,False,historical_var
2016-03-30,0.01574889614881374,-0.0037694428003860027,0.0037694428003860027,False,historical_var
2016-03-31,0.01574889614881374,0.0008877853034814755,-0.0008877853034814755,False,historical_var
2016-04-01,0.01574889614881374,0.0007879904721935064,-0.0007879904721935064,False,historical_var
2016-04-04,0.01574889614881374,-0.007498899158537525,0.007498899158537525,False,historical_var
2016-04-05,0.01574889614881374,0.0011835391325641321,-0.0011835391325641321,False,historical_var
2016-04-06,0.01574889614881374,0.0016048597088800464,-0.0016048597088800464,False,historical_var
2016-04-07,0.015713677535337957,0.008109703793559098,-0.008109703793559098,False,historical_var
2016-04-08,0.015713677535337957,0.0006751794266901974,-0.0006751794266901974,False,historical_var
2016-04-11,0.015713677535337957,0.004551842133393969,-0.004551842133393969,False,historical_var
2016-04-12,0.015713677535337957,0.0018697391866757621,-0.0018697391866757621,False,historical_var
2016-04-13,0.015713677535337957,-0.0004936801035227758,0.0004936801035227758,False,historical_var
2016-04-14,0.015713677535337957,0.0031169950673477385,-0.0031169950673477385,False,historical_var
2016-04-15,0.015713677535337957,0.006733953500179579,-0.006733953500179579,False,historical_var
2016-04-18,0.015713677535337957,-0.003885570464881105,0.003885570464881105,False,historical_var
2016-04-19,0.015713677535337957,-0.002066087779088538,0.002066087779088538,False,historical_var
2016-04-20,0.015713677535337957,-0.00030832938829809526,0.00030832938829809526,False,historical_var
2016-04-21,0.015713677535337957,0.007631940721376163,-0.007631940721376163,False,historical_var
2016-04-22,0.015713677535337957,0.001039439494988387,-0.001039439494988387,False,historical_var
2016-04-25,0.015713677535337957,0.0014103833863936433,-0.0014103833863936433,False,historical_var
2016-04-26,0.015713677535337957,-0.0014003619788745204,0.0014003619788745204,False,historical_var
2016-04-27,0.015713677535337957,-0.001099678587091191,0.001099678587091191,False,historical_var
2016-04-28,0.015713677535337957,-0.0003601987072254508,0.0003601987072254508,False,historical_var
2016-04-29,0.015713677535337957,0.0012220608869613512,-0.0012220608869613512,False,historical_var
2016-05-02,0.015713677535337957,-0.002114063444505554,0.002114063444505554,False,historical_var
2016-05-03,0.015713677535337957,0.0038474520675683688,-0.0038474520675683688,False,historical_var
2016-05-04,0.015713677535337957,-0.004544327037584539,0.004544327037584539,False,historical_var
2016-05-05,0.015713677535337957,0.0048142454744176,-0.0048142454744176,False,historical_var
2016-05-06,0.015713677535337957,-0.0003251130814263147,0.0003251130814263147,False,historical_var
2016-05-09,0.015713677535337957,0.007919390839848573,-0.007919390839848573,False,historical_var
2016-05-10,0.015713677535337957,-0.0027973745276867077,0.0027973745276867077,False,historical_var
2016-05-11,0.015713677535337957,-0.00014226016446271548,0.00014226016446271548,False,historical_var
2016-05-12,0.015713677535337957,0.003493628066292648,-0.003493628066292648,False,historical_var
2016-05-13,0.015713677535337957,-0.004582210542196885,0.004582210542196885,False,historical_var
2016-05-16,0.015713677535337957,-0.0010092819852384085,0.0010092819852384085,False,historical_var
2016-05-17,0.015713677535337957,7.928211119442317e-05,-7.928211119442317e-05,False,historical_var
2016-05-18,0.015713677535337957,0.002361359911062267,-0.002361359911062267,False,historical_var
2016-05-19,0.015713677535337957,-0.0021385147241254126,0.0021385147241254126,False,historical_var
2016-05-20,0.015713677535337957,-0.002174873315005699,0.002174873315005699,False,historical_var
2016-05-23,0.015713677535337957,-0.0008374385112184802,0.0008374385112184802,False,historical_var
2016-05-24,0.015713677535337957,0.00207236345736993,-0.00207236345736993,False,historical_var
2016-05-25,0.015713677535337957,0.0016559438399321614,-0.0016559438399321614,False,historical_var
2016-05-26,0.015713677535337957,0.002661801724089186,-0.002661801724089186,False,historical_var
2016-05-27,0.015713677535337957,-0.006108261736826182,0.006108261736826182,False,historical_var
2016-05-30,0.015713677535337957,0.004960139433669897,-0.004960139433669897,False,historical_var
2016-05-31,0.015713677535337957,-0.004919384439062014,0.004919384439062014,False,historical_var
2016-06-01,0.015713677535337957,0.0017288603460575145,-0.0017288603460575145,False,historical_var
2016-06-02,0.015713677535337957,0.0012416345751963373,-0.0012416345751963373,False,historical_var
2016-06-03,0.015713677535337957,-0.002885301613143643,0.002885301613143643,False,historical_var
2016-06-06,0.015713677535337957,-0.0015416197882419883,0.0015416197882419883,False,historical_var
2016-06-07,0.015713677535337957,-0.0007411071420271475,0.0007411071420271475,False,historical_var
2016-06-08,0.015713677535337957,-0.006747913151049062,0.006747913151049062,False,historical_var
2016-06-09,0.015713677535337957,0.007406946835903406,-0.007406946835903406,False,historical_var
2016-06-10,0.015713677535337957,-0.0027635223564225044,0.0027635223564225044,False,historical_var
2016-06-13,0.015713677535337957,-0.0003026554428280538,0.0003026554428280538,False,historical_var
2016-06-14,0.015520833543175709,-0.010016115832827544,0.010016115832827544,False,historical_var
2016-06-15,0.015520833543175709,0.0011500898576772168,-0.0011500898576772168,False,historical_var
2016-06-16,0.01463603480196441,0.0037569395260248495,-0.0037569395260248495,False,historical_var
2016-06-17,0.01463603480196441,0.0031713923232550515,-0.0031713923232550515,False,historical_var
2016-06-20,0.01463603480196441,0.0032145935123082453,-0.0032145935123082453,False,historical_var
2016-06-21,0.01463603480196441,0.013096897843101286,-0.013096897843101286,False,historical_var
2016-06-22,0.01463603480196441,-0.006062954202169463,0.006062954202169463,False,historical_var
2016-06-23,0.01463603480196441,-0.007860462067200235,0.007860462067200235,False,historical_var
2016-06-24,0.01463603480196441,0.007457737466573189,-0.007457737466573189,False,historical_var
2016-06-27,0.01463603480196441,-0.0050872832493253535,0.0050872832493253535,False,historical_var
2016-06-28,0.01463603480196441,0.0010024383322091157,-0.0010024383322091157,False,historical_var
2016-06-29,0.01463603480196441,-0.010812558894160135,0.010812558894160135,False,historical_var
2016-06-30,0.01463603480196441,0.004733651198577061,-0.004733651198577061,False,historical_var
2016-07-01,0.01463603480196441,0.004430669342654542,-0.004430669342654542,False,historical_var
2016-07-04,0.01463603480196441,0.0018117133873013225,-0.0018117133873013225,False,historical_var
2016-07-05,0.01463603480196441,0.002334394856726463,-0.002334394856726463,False,historical_var
2016-07-06,0.01463603480196441,0.004358519950848227,-0.004358519950848227,False,historical_var
2016-07-07,0.01463603480196441,0.004264610784808653,-0.004264610784808653,False,historical_var
2016-07-08,0.01463603480196441,-0.0044147465597383865,0.0044147465597383865,False,historical_var
2016-07-11,0.01463603480196441,-0.005157587787711942,0.005157587787711942,False,historical_var
2016-07-12,0.01463603480196441,0.00779095333715888,-0.00779095333715888,False,historical_var
2016-07-13,0.01463603480196441,-0.0025847645766315323,0.0025847645766315323,False,historical_var
2016-07-14,0.01463603480196441,0.0072629616344352345,-0.0072629616344352345,False,historical_var
2016-07-15,0.01463603480196441,-0.005568055586853305,0.005568055586853305,False,historical_var
2016-07-18,0.01463603480196441,-0.020279571938004146,0.020279571938004146,True,historical_var
2016-07-19,0.015583891188875144,-0.021430280931934748,0.021430280931934748,True,historical_var
2016-07-20,0.01821188355458571,-0.0012758231967940127,0.0012758231967940127,False,historical_var
2016-07-21,0.01821188355458571,0.010314238682130512,-0.010314238682130512,False,historical_var
2016-07-22,0.01821188355458571,0.006687899478778897,-0.006687899478778897,False,historical_var
2016-07-25,0.01821188355458571,0.007106740456694793,-0.007106740456694793,False,historical_var
2016-07-26,0.01821188355458571,-0.009470031058866036,0.009470031058866036,False,historical_var
2016-07-27,0.01821188355458571,-0.009404519737538957,0.009404519737538957,False,historical_var
2016-07-28,0.01821188355458571,0.0037828255085656016,-0.0037828255085656016,False,historical_var
2016-07-29,0.01821188355458571,-0.0009165278994535505,0.0009165278994535505,False,historical_var
2016-08-01,0.01821188355458571,0.010648932580211578,-0.010648932580211578,False,historical_var
2016-08-02,0.01821188355458571,-0.01252023050607058,0.01252023050607058,False,historical_var
2016-08-03,0.01821188355458571,0.002456818422371621,-0.002456818422371621,False,historical_var
2016-08-04,0.01821188355458571,0.006110878794169494,-0.006110878794169494,False,historical_var
2016-08-05,0.01821188355458571,0.006231435782717866,-0.006231435782717866,False,historical_var
2016-08-08,0.01821188355458571,0.0017808568751478513,-0.0017808568751478513,False,historical_var
2016-08-09,0.01821188355458571,0.005134230207056767,-0.005134230207056767,False,historical_var
2016-08-10,0.01821188355458571,-0.0032423052328899972,0.0032423052328899972,False,historical_var
2016-08-11,0.01821188355458571,0.004252899404367294,-0.004252899404367294,False,historical_var
2016-08-12,0.01821188355458571,0.009565566371414126,-0.009565566371414126,False,historical_var
2016-08-15,0.01821188355458571,-0.002511758571927092,0.002511758571927092,False,historical_var
2016-08-16,0.01821188355458571,0.008548370066829182,-0.008548370066829182,False,historical_var
2016-08-17,0.01821188355458571,0.01573838459275808,-0.01573838459275808,False,historical_var
2016-08-18,0.01821188355458571,0.002822992026774818,-0.002822992026774818,False,historical_var
2016-08-19,0.01821188355458571,-0.006695917291445202,0.006695917291445202,False,historical_var
2016-08-22,0.01821188355458571,0.007246287802803647,-0.007246287802803647,False,historical_var
2016-08-23,0.01821188355458571,-0.004242738914966965,0.004242738914966965,False,historical_var
